BOROUGH,BLOCK,LOT,ADDRESS,ZIP CODE,DEVELOPMENT,MANAGED BY,CD#,FACILITY
MANHATTAN,2037,1,291 WEST 151ST STREET,10039,HARLEM RIVER II,HARLEM RIVER,10,NA
MANHATTAN,2037,1,293 WEST 151ST STREET,10039,HARLEM RIVER II,HARLEM RIVER,10,NA
MANHATTAN,2037,1,295 WEST 151ST STREET,10039,HARLEM RIVER II,HARLEM RIVER,10,NA
MANHATTAN,2037,11,2630 A C POWELL BOULEVARD,10039,HARLEM RIVER,HARLEM RIVER,10,NA
MANHATTAN,2037,11,70 MACOMBS PLACE,10039,HARLEM RIVER,HARLEM RIVER,10,NA
MANHATTAN,2037,11,52 MACOMBS PLACE,10039,HARLEM RIVER,HARLEM RIVER,10,NA
MANHATTAN,2037,11,50 MACOMBS PLACE,10039,HARLEM RIVER,HARLEM RIVER,10,NA
MANHATTAN,2037,11,48 MACOMBS PLACE,10039,HARLEM RIVER,HARLEM RIVER,10,NA
MANHATTAN,2037,11,46 MACOMBS PLACE,10039,HARLEM RIVER,HARLEM RIVER,10,NA
MANHATTAN,2037,11,44 MACOMBS PLACE,10039,HARLEM RIVER,HARLEM RIVER,10,NA
MANHATTAN,2037,11,211J WEST 151ST STREET,10039,HARLEM RIVER,HARLEM RIVER,10,NA
MANHATTAN,2037,11,211H WEST 151ST STREET,10039,HARLEM RIVER,HARLEM RIVER,10,NA
MANHATTAN,2037,11,211G WEST 151ST STREET,10039,HARLEM RIVER,HARLEM RIVER,10,NA
MANHATTAN,2037,11,211F WEST 151ST STREET,10039,HARLEM RIVER,HARLEM RIVER,10,NA
MANHATTAN,2037,11,207 WEST 151ST STREET,10039,HARLEM RIVER,HARLEM RIVER,10,NA
MANHATTAN,2037,11,211E WEST 151ST STREET,10039,HARLEM RIVER,HARLEM RIVER,10,NA
MANHATTAN,2037,11,211C WEST 151ST STREET,10039,HARLEM RIVER,HARLEM RIVER,10,NA
MANHATTAN,2037,11,211B WEST 151ST STREET,10039,HARLEM RIVER,HARLEM RIVER,10,NA
MANHATTAN,2037,11,211A WEST 151ST STREET,10039,HARLEM RIVER,HARLEM RIVER,10,NA
MANHATTAN,2037,11,229 WEST 152ND STREET,10039,HARLEM RIVER,HARLEM RIVER,10,NA
MANHATTAN,2037,11,225 WEST 152ND STREET,10039,HARLEM RIVER,HARLEM RIVER,10,NA
MANHATTAN,2037,11,221 WEST 152ND STREET,10039,HARLEM RIVER,HARLEM RIVER,10,NA
MANHATTAN,2037,11,220 WEST 152ND STREET,10039,HARLEM RIVER,HARLEM RIVER,10,NA
MANHATTAN,2037,11,226 WEST 152ND STREET,10039,HARLEM RIVER,HARLEM RIVER,10,NA
MANHATTAN,2037,11,234 WEST 152ND STREET,10039,HARLEM RIVER,HARLEM RIVER,10,NA
MANHATTAN,2037,11,210T WEST 153RD STREET,10039,HARLEM RIVER,HARLEM RIVER,10,NA
MANHATTAN,2037,11,210S WEST 153RD STREET,10039,HARLEM RIVER,HARLEM RIVER,10,NA
MANHATTAN,2037,11,210R WEST 153RD STREET,10039,HARLEM RIVER,HARLEM RIVER,10,NA
MANHATTAN,2037,11,210Q WEST 153RD STREET,10039,HARLEM RIVER,HARLEM RIVER,10,NA
MANHATTAN,2037,11,210P WEST 153RD STREET,10039,HARLEM RIVER,HARLEM RIVER,10,NA
MANHATTAN,2037,11,210N WEST 153RD STREET,10039,HARLEM RIVER,HARLEM RIVER,10,NA
MANHATTAN,2037,11,210M WEST 153RD STREET,10039,HARLEM RIVER,HARLEM RIVER,10,NA
MANHATTAN,2037,11,210L WEST 153RD STREET,10039,HARLEM RIVER,HARLEM RIVER,10,NA
MANHATTAN,2037,11,210K WEST 153RD STREET,10039,HARLEM RIVER,HARLEM RIVER,10,NA
MANHATTAN,2106,3,2933 FREDERICK DOUGLASS BOULEVARD,10039,POLO GROUNDS TOWERS,POLO GROUNDS TOWERS,10,NA
MANHATTAN,2106,3,2935 FREDERICK DOUGLASS BOULEVARD,10039,POLO GROUNDS TOWERS,POLO GROUNDS TOWERS,10,NA
MANHATTAN,2106,3,2937 FREDERICK DOUGLASS BOULEVARD,10039,POLO GROUNDS TOWERS,POLO GROUNDS TOWERS,10,NA
MANHATTAN,2106,3,2939 FREDERICK DOUGLASS BOULEVARD,10039,POLO GROUNDS TOWERS,POLO GROUNDS TOWERS,10,NA
MANHATTAN,2106,3,2971 FREDERICK DOUGLASS BOULEVARD,10039,POLO GROUNDS TOWERS,POLO GROUNDS TOWERS,10,NA
MANHATTAN,2106,3,2973 FREDERICK DOUGLASS BOULEVARD,10039,POLO GROUNDS TOWERS,POLO GROUNDS TOWERS,10,NA
MANHATTAN,2106,3,2979 FREDERICK DOUGLASS BOULEVARD,10039,POLO GROUNDS TOWERS,POLO GROUNDS TOWERS,10,NA
MANHATTAN,2106,3,2947 FREDERICK DOUGLASS BOULEVARD,10039,POLO GROUNDS TOWERS,POLO GROUNDS TOWERS,10,NA
MANHATTAN,2106,3,2949 FREDERICK DOUGLASS BOULEVARD,10039,POLO GROUNDS TOWERS,POLO GROUNDS TOWERS,10,NA
MANHATTAN,2106,3,2955 FREDERICK DOUGLASS BOULEVARD,10039,POLO GROUNDS TOWERS,POLO GROUNDS TOWERS,10,NA
MANHATTAN,2106,3,2957 FREDERICK DOUGLASS BOULEVARD,10039,POLO GROUNDS TOWERS,POLO GROUNDS TOWERS,10,NA
MANHATTAN,2106,3,2991 FREDERICK DOUGLASS BOULEVARD,10039,POLO GROUNDS TOWERS,POLO GROUNDS TOWERS,10,NA
MANHATTAN,2106,3,2993 FREDERICK DOUGLASS BOULEVARD,10039,POLO GROUNDS TOWERS,POLO GROUNDS TOWERS,10,NA
MANHATTAN,2106,3,2995 FREDERICK DOUGLASS BOULEVARD,10039,POLO GROUNDS TOWERS,POLO GROUNDS TOWERS,10,NA
MANHATTAN,2106,3,2997 FREDERICK DOUGLASS BOULEVARD,10039,POLO GROUNDS TOWERS,POLO GROUNDS TOWERS,10,NA
MANHATTAN,2106,320,159-14 HARLEM RIVER DRIVE,10039,RANGEL,RANGEL,10,NA
MANHATTAN,2106,320,159-20 HARLEM RIVER DRIVE,10039,RANGEL,RANGEL,10,NA
MANHATTAN,2106,320,159-26 HARLEM RIVER DRIVE,10039,RANGEL,RANGEL,10,NA
MANHATTAN,2106,320,159-46 HARLEM RIVER DRIVE,10039,RANGEL,RANGEL,10,NA
MANHATTAN,2106,320,159-64 HARLEM RIVER DRIVE,10039,RANGEL,RANGEL,10,NA
MANHATTAN,2106,320,159-70 HARLEM RIVER DRIVE,10039,RANGEL,RANGEL,10,NA
MANHATTAN,2106,320,159-42 HARLEM RIVER DRIVE,10039,RANGEL,RANGEL,10,NA
MANHATTAN,2106,320,159-32 HARLEM RIVER DRIVE,10039,RANGEL,RANGEL,10,NA
MANHATTAN,2107,59,1943 AMSTERDAM AVENUE,10032,BETHUNE GARDENS,HARLEM RIVER,12,NA
MANHATTAN,2107,59,1947 AMSTERDAM AVENUE,10032,BETHUNE GARDENS,HARLEM RIVER,12,NA
MANHATTAN,2111,40,461 WEST 164TH STREET,10032,WASHINGTON HEIGHTS REHAB PHASE III,FORT WASHINGTON,12,NA
MANHATTAN,2111,41,463 WEST 164TH STREET,10032,WASHINGTON HEIGHTS REHAB PHASE III,FORT WASHINGTON,12,NA
MANHATTAN,2111,42,465 WEST 164TH STREET,10032,WASHINGTON HEIGHTS REHAB PHASE III,FORT WASHINGTON,12,NA
MANHATTAN,2116,33,1968 AMSTERDAM AVENUE,10032,MARSHALL PLAZA,HARLEM RIVER,12,NA
MANHATTAN,2132,47,2346 AMSTERDAM AVENUE,10033,WASHINGTON HEIGHTS REHAB (GROUPS 1&2),FORT WASHINGTON,12,NA
MANHATTAN,2132,47,501 WEST 176TH STREET,10033,WASHINGTON HEIGHTS REHAB (GROUPS 1&2),FORT WASHINGTON,12,NA
MANHATTAN,2132,100,514 WEST 177TH STREET,10033,WASHINGTON HEIGHTS REHAB (GROUPS 1&2),FORT WASHINGTON,12,NA
MANHATTAN,2132,114,511 WEST 177TH STREET,10033,WASHINGTON HEIGHTS REHAB (GROUPS 1&2),FORT WASHINGTON,12,NA
MANHATTAN,2216,1,3716 10TH AVENUE,10034,DYCKMAN,DYCKMAN,12,NA
MANHATTAN,2216,1,3736 10TH AVENUE,10034,DYCKMAN,DYCKMAN,12,NA
MANHATTAN,2216,1,3764 10TH AVENUE,10034,DYCKMAN,DYCKMAN,12,NA
MANHATTAN,2216,1,3784 10TH AVENUE,10034,DYCKMAN,DYCKMAN,12,NA
MANHATTAN,2216,1,3790 10TH AVENUE,10034,DYCKMAN,DYCKMAN,12,NA
MANHATTAN,2216,1,177 NAGLE AVENUE,10034,DYCKMAN,DYCKMAN,12,NA
MANHATTAN,2216,1,193 NAGLE AVENUE,10034,DYCKMAN,DYCKMAN,12,NA
MANHATTAN,2216,1,209 NAGLE AVENUE,10034,DYCKMAN,DYCKMAN,12,NA
MANHATTAN,2216,1,213 NAGLE AVENUE,10034,DYCKMAN,DYCKMAN,12,NA
QUEENS,332,2,35-37 12TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,332,2,35-53 12TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,332,2,35-19 12TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,332,2,35-03 12TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,332,2,35-34 21ST STREET,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,332,2,35-50 21ST STREET,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,332,2,35-06 21ST STREET,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,332,2,12-22 35TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,332,2,12-50 35TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,332,2,12-15 36TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,335,2,35-35 21ST STREET,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,335,2,35-05 21ST STREET,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,335,2,35-06 24TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,335,2,35-20 24TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,335,2,35-36 24TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,335,2,35-52 24TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,335,2,21-30 35TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,335,2,21-40 35TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,335,2,23-03 36TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,335,2,22-01 36TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,465,1,41-02 12TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,1,41-03 12TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,1,41-04 12TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,1,41-05 12TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,1,41-06 12TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,1,41-07 12TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,1,41-08 12TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,1,41-09 12TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,1,41-10 12TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,1,41-11 12TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,1,41-12 12TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,1,41-13 12TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,1,41-15 12TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,1,41-16 12TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,1,41-01 VERNON BOULEVARD,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,1,41-03 VERNON BOULEVARD,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,1,41-06 VERNON BOULEVARD,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,1,41-07 VERNON BOULEVARD,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,1,41-10 VERNON BOULEVARD,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,1,41-11 VERNON BOULEVARD,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,1,41-12 VERNON BOULEVARD,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,1,41-14 VERNON BOULEVARD,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,1,41-16 VERNON BOULEVARD,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,1,41-17 VERNON BOULEVARD,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,100,41-05 10TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,100,41-06 10TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,100,41-08 10TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,100,41-09 10TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,100,41-10 10TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,100,41-11 10TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,100,41-12 10TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,100,41-14 10TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,100,41-15 10TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,100,41-01 10TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,100,41-02 10TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,100,10-32 41ST AVENUE,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,100,10-44 41ST AVENUE,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,100,10-14 41ST AVENUE,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,465,100,10-20 41ST AVENUE,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,NA
QUEENS,470,1,40-01 VERNON BOULEVARD,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,1,40-02 VERNON BOULEVARD,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,1,40-03 VERNON BOULEVARD,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,1,40-04 VERNON BOULEVARD,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,1,40-05 VERNON BOULEVARD,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,1,40-06 VERNON BOULEVARD,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,1,40-07 VERNON BOULEVARD,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,1,40-08 VERNON BOULEVARD,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,1,40-10 VERNON BOULEVARD,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,1,40-11 VERNON BOULEVARD,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,1,40-12 VERNON BOULEVARD,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,1,40-13 VERNON BOULEVARD,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,1,40-14 VERNON BOULEVARD,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,1,40-15 VERNON BOULEVARD,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,1,40-16 VERNON BOULEVARD,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,100,40-06 10TH STREET,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,100,40-07 10TH STREET,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,100,40-08 10TH STREET,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,100,40-12 10TH STREET,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,100,40-13 10TH STREET,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,100,40-14 10TH STREET,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,100,40-15 10TH STREET,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,100,40-01 10TH STREET,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,100,40-02 10TH STREET,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,100,40-03 10TH STREET,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,100,40-04 10TH STREET,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,100,40-05 10TH STREET,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,100,10-19 41ST AVENUE,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,200,40-01 12TH STREET,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,200,40-02 12TH STREET,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,200,40-03 12TH STREET,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,200,40-04 12TH STREET,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,200,40-05 12TH STREET,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,200,40-06 12TH STREET,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,200,40-07 12TH STREET,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,200,40-08 12TH STREET,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,200,40-09 12TH STREET,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,200,40-10 12TH STREET,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,200,40-12 12TH STREET,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,200,40-14 12TH STREET,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,200,40-15 12TH STREET,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,470,200,40-16 12TH STREET,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,NA
QUEENS,490,101,27-05 1ST STREET,11102,ASTORIA,ASTORIA,1,NA
QUEENS,490,101,27-25 1ST STREET,11102,ASTORIA,ASTORIA,1,NA
QUEENS,490,101,4-10 27TH AVENUE,11102,ASTORIA,ASTORIA,1,NA
QUEENS,490,101,3-20 27TH AVENUE,11102,ASTORIA,ASTORIA,1,NA
QUEENS,490,101,3-02 27TH AVENUE,11102,ASTORIA,ASTORIA,1,NA
QUEENS,490,101,2-10 27TH AVENUE,11102,ASTORIA,ASTORIA,1,NA
QUEENS,490,101,28-02 8TH STREET,11102,ASTORIA,ASTORIA,1,NA
QUEENS,490,101,27-10 8TH STREET,11102,ASTORIA,ASTORIA,1,NA
QUEENS,490,101,4-21 ASTORIA BOULEVARD,11102,ASTORIA,ASTORIA,1,NA
QUEENS,490,101,1-05 ASTORIA BOULEVARD,11102,ASTORIA,ASTORIA,1,NA
QUEENS,490,101,4-24 ASTORIA BOULEVARD,11102,ASTORIA,ASTORIA,1,NA
QUEENS,490,101,3-02 ASTORIA BOULEVARD,11102,ASTORIA,ASTORIA,1,NA
QUEENS,490,101,3-08 ASTORIA BOULEVARD,11102,ASTORIA,ASTORIA,1,NA
QUEENS,490,101,3-12 ASTORIA BOULEVARD,11102,ASTORIA,ASTORIA,1,NA
QUEENS,490,101,2-10 ASTORIA BOULEVARD,11102,ASTORIA,ASTORIA,1,NA
QUEENS,490,101,2-02 ASTORIA BOULEVARD,11102,ASTORIA,ASTORIA,1,NA
QUEENS,490,101,2-04 ASTORIA BOULEVARD,11102,ASTORIA,ASTORIA,1,NA
QUEENS,490,101,1-20 ASTORIA BOULEVARD,11102,ASTORIA,ASTORIA,1,NA
QUEENS,490,101,1-08 ASTORIA BOULEVARD,11102,ASTORIA,ASTORIA,1,NA
QUEENS,490,101,1-10 ASTORIA BOULEVARD,11102,ASTORIA,ASTORIA,1,NA
QUEENS,490,101,1-02 ASTORIA BOULEVARD,11102,ASTORIA,ASTORIA,1,NA
QUEENS,490,101,1-04 ASTORIA BOULEVARD,11102,ASTORIA,ASTORIA,1,NA
QUEENS,490,101,4-03 ASTORIA BOULEVARD,11102,ASTORIA,ASTORIA,1,NA
QUEENS,490,101,1-25 ASTORIA BOULEVARD,11102,ASTORIA,ASTORIA,1,NA
QUEENS,523,2,34-55 12TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,523,2,34-15 12TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,523,2,34-05 12TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,523,2,12-20 34TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,523,2,13-10 34TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,523,2,13-06 34TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,523,2,12-35 35TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,523,2,12-21 35TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,559,2,34-20 24TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,559,2,34-04 24TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,559,2,34-34 24TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,559,2,34-50 24TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,559,2,21-20 34TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,559,2,23-02 34TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,559,2,21-51 35TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,559,2,21-15 35TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,559,2,21-25 35TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,NA
QUEENS,736,2,32-20 51ST STREET,11377,WOODSIDE,WOODSIDE,1,NA
QUEENS,736,2,50-10 BROADWAY,11377,WOODSIDE,WOODSIDE,1,NA
QUEENS,736,2,50-14 BROADWAY,11377,WOODSIDE,WOODSIDE,1,NA
QUEENS,736,2,50-18 BROADWAY,11377,WOODSIDE,WOODSIDE,1,NA
QUEENS,736,2,50-30 BROADWAY,11377,WOODSIDE,WOODSIDE,1,NA
QUEENS,736,2,50-38 BROADWAY,11377,WOODSIDE,WOODSIDE,1,NA
QUEENS,736,2,50-50 BROADWAY,11377,WOODSIDE,WOODSIDE,1,NA
QUEENS,736,2,50-25 NEWTOWN ROAD,11377,WOODSIDE,WOODSIDE,1,NA
QUEENS,736,2,50-31 NEWTOWN ROAD,11377,WOODSIDE,WOODSIDE,1,NA
QUEENS,736,2,50-49 NEWTOWN ROAD,11377,WOODSIDE,WOODSIDE,1,NA
QUEENS,736,2,50-45 NEWTOWN ROAD,11377,WOODSIDE,WOODSIDE,1,NA
QUEENS,738,50,50-04 31ST AVENUE,11377,WOODSIDE,WOODSIDE,1,NA
QUEENS,738,50,50-06 31ST AVENUE,11377,WOODSIDE,WOODSIDE,1,NA
QUEENS,738,50,50-10 31ST AVENUE,11377,WOODSIDE,WOODSIDE,1,NA
QUEENS,738,50,50-24 31ST AVENUE,11377,WOODSIDE,WOODSIDE,1,NA
QUEENS,738,50,50-28 31ST AVENUE,11377,WOODSIDE,WOODSIDE,1,NA
QUEENS,738,50,50-32 31ST AVENUE,11377,WOODSIDE,WOODSIDE,1,NA
QUEENS,738,50,50-14 31ST AVENUE,11377,WOODSIDE,WOODSIDE,1,NA
QUEENS,738,50,50-16 31ST AVENUE,11377,WOODSIDE,WOODSIDE,1,NA
QUEENS,738,50,50-20 31ST AVENUE,11377,WOODSIDE,WOODSIDE,1,NA
QUEENS,738,50,31-05 49TH STREET,11377,WOODSIDE,WOODSIDE,1,NA
QUEENS,738,50,31-07 49TH STREET,11377,WOODSIDE,WOODSIDE,1,NA
QUEENS,738,50,31-09 49TH STREET,11377,WOODSIDE,WOODSIDE,1,NA
QUEENS,738,50,31-23 49TH STREET,11377,WOODSIDE,WOODSIDE,1,NA
QUEENS,738,50,31-25 49TH STREET,11377,WOODSIDE,WOODSIDE,1,NA
QUEENS,738,50,31-27 49TH STREET,11377,WOODSIDE,WOODSIDE,1,NA
QUEENS,738,50,31-45 49TH STREET,11377,WOODSIDE,WOODSIDE,1,NA
